,ID,JSON_String,JSON_Dict,time_of_day,reason,vehicles
2932,79726493,"{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car', 'Car', 'Two-Wheeler']}","{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car', 'Car', 'Two-Wheeler']}",afternoon,External influences,"['Car', 'Car', 'Two-Wheeler']"
2933,77829003,"{'time_of_day': 'evening', 'reason': 'Speed', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'evening', 'reason': 'Speed', 'vehicles': ['Car', 'Two-Wheeler']}",evening,Speed,"['Car', 'Two-Wheeler']"
2934,90070275,"{'time_of_day': 'NA', 'reason': 'Speed', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': 'Speed', 'vehicles': ['Car', 'Two-Wheeler']}",NA,Speed,"['Car', 'Two-Wheeler']"
2935,92911367,"{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car']}",NA,['Speed'],['Car']
2936,77796474,"{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car']}",night,['Negligence'],['Car']
2937,84190740,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Car']}",evening,External influences,"['Two-Wheeler', 'Car']"
2938,96752860,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}",morning,External influences,['Car']
2939,98064790,"{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}",NA,Collision,"['Car', 'Commercial Vehicle']"
2940,93719992,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,External influences,"['Car', 'Commercial Vehicle']"
2941,91904133,"{'time_of_day': ['night', 'morning'], 'reason': ['Collision', 'External influences'], 'vehicles': ['Car', 'Two-Wheeler', 'Special Vehicle']}","{'time_of_day': ['night', 'morning'], 'reason': ['Collision', 'External influences'], 'vehicles': ['Car', 'Two-Wheeler', 'Special Vehicle']}","['night', 'morning']","['Collision', 'External influences']","['Car', 'Two-Wheeler', 'Special Vehicle']"
2942,93713839,"{'time_of_day': 'morning', 'reason': ['NA'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': ['NA'], 'vehicles': ['Car', 'Commercial Vehicle']}",morning,['NA'],"['Car', 'Commercial Vehicle']"
2943,78482241,"{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car', 'Commercial Vehicle']}",night,['Negligence'],"['Car', 'Commercial Vehicle']"
2944,96959129,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle']}",NA,NA,"['Car', 'Special Vehicle']"
2945,93699226,"{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Commercial Vehicle']}",morning,Collision,"['Two-Wheeler', 'Commercial Vehicle']"
2946,92022792,"{'time_of_day': 'night', 'reason': ['Speed', 'Negligence'], 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'night', 'reason': ['Speed', 'Negligence'], 'vehicles': ['Car', 'Special Vehicle']}",night,"['Speed', 'Negligence']","['Car', 'Special Vehicle']"
2947,79131176,"{'time_of_day': 'NA', 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}",NA,"['Collision', 'Collision', 'Collision']","['Car', 'Two-Wheeler', 'Commercial Vehicle']"
2948,93670291,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}",NA,NA,"['Two-Wheeler', 'Car']"
2949,95358519,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}",morning,External influences,['Car']
2950,96669746,"{'time_of_day': ['afternoon', 'night', 'night'], 'reason': ['Speed', 'Negligence', 'External influences'], 'vehicles': ['Car', 'Two-Wheeler', 'Two-Wheeler']}","{'time_of_day': ['afternoon', 'night', 'night'], 'reason': ['Speed', 'Negligence', 'External influences'], 'vehicles': ['Car', 'Two-Wheeler', 'Two-Wheeler']}","['afternoon', 'night', 'night']","['Speed', 'Negligence', 'External influences']","['Car', 'Two-Wheeler', 'Two-Wheeler']"
2951,79829673,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Two-Wheeler', 'Car']}",NA,NA,"['Two-Wheeler', 'Car']"
2952,79557009,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}",morning,Speed,['Car']
2953,96669265,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car']}",morning,Speed,['Car']
2954,77706731,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
2955,91824821,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
2956,91822484,"{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car', 'Car']}","{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car', 'Car']}",NA,External influences,"['Car', 'Car']"
2957,92966030,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
2958,76758281,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,External influences,"['Car', 'Commercial Vehicle']"
2959,96012511,"{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}",morning,['Collision'],"['Car', 'Commercial Vehicle']"
2960,93842363,"{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Two-Wheeler', 'Car', 'Special Vehicle']}","{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Two-Wheeler', 'Car', 'Special Vehicle']}",night,['External influences'],"['Two-Wheeler', 'Car', 'Special Vehicle']"
2961,95057522,"{'time_of_day': 'morning', 'reason': ['Speed', 'Negligence'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Two-Wheeler']}","{'time_of_day': 'morning', 'reason': ['Speed', 'Negligence'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Two-Wheeler']}",morning,"['Speed', 'Negligence']","['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Two-Wheeler']"
2962,93507643,"{'time_of_day': 'evening', 'reason': ['Speed'], 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler']}","{'time_of_day': 'evening', 'reason': ['Speed'], 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler']}",evening,['Speed'],"['Car', 'Special Vehicle', 'Two-Wheeler']"
2963,96655625,"{'time_of_day': 'night', 'reason': 'Visibility', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Visibility', 'vehicles': ['Car']}",night,Visibility,['Car']
2964,90629682,"{'time_of_day': ['morning', 'night'], 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Car', 'Two-Wheeler']}","{'time_of_day': ['morning', 'night'], 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Car', 'Two-Wheeler']}","['morning', 'night']","['Collision', 'Collision', 'Collision']","['Commercial Vehicle', 'Two-Wheeler', 'Car', 'Two-Wheeler']"
2965,94159921,"{'time_of_day': 'afternoon', 'reason': ['Negligence'], 'vehicles': ['Commercial Vehicle', 'Special Vehicle', 'Car']}","{'time_of_day': 'afternoon', 'reason': ['Negligence'], 'vehicles': ['Commercial Vehicle', 'Special Vehicle', 'Car']}",afternoon,['Negligence'],"['Commercial Vehicle', 'Special Vehicle', 'Car']"
2966,96635220,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
2967,91775824,"{'time_of_day': ['night', 'NA'], 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler', 'Car']}","{'time_of_day': ['night', 'NA'], 'reason': ['Collision', 'Collision', 'Collision'], 'vehicles': ['Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler', 'Car']}","['night', 'NA']","['Collision', 'Collision', 'Collision']","['Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler', 'Car']"
2968,77612907,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}",evening,External influences,['Car']
2969,93809101,"{'time_of_day': 'night', 'reason': ['Driving Under Influence'], 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'night', 'reason': ['Driving Under Influence'], 'vehicles': ['Car', 'Two-Wheeler']}",night,['Driving Under Influence'],"['Car', 'Two-Wheeler']"
2970,94593662,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,External influences,"['Car', 'Commercial Vehicle']"
2971,95288902,"{'time_of_day': 'morning', 'reason': 'Visibility', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Visibility', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,Visibility,"['Car', 'Commercial Vehicle']"
2972,93445658,"{'time_of_day': 'morning', 'reason': ['Negligence'], 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': ['Negligence'], 'vehicles': ['Car']}",morning,['Negligence'],['Car']
2973,97232628,"{'time_of_day': 'evening', 'reason': ['Collision', 'Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'evening', 'reason': ['Collision', 'Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}",evening,"['Collision', 'Collision']","['Car', 'Commercial Vehicle']"
2974,77541635,"{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Two-Wheeler', 'Car']}",NA,Negligence,"['Two-Wheeler', 'Car']"
2975,91716286,"{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Two-Wheeler']}",NA,['Speed'],"['Car', 'Two-Wheeler', 'Two-Wheeler']"
2976,95270828,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}",morning,External influences,['Car']
2977,90981505,{},{},,,
2978,97216865,"{'time_of_day': 'evening', 'reason': 'Speed', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'evening', 'reason': 'Speed', 'vehicles': ['Car', 'Two-Wheeler']}",evening,Speed,"['Car', 'Two-Wheeler']"
2979,91697604,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
2980,91697359,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Commercial Vehicle']}",morning,External influences,"['Two-Wheeler', 'Commercial Vehicle']"
2981,89212833,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
2982,74569411,"{'time_of_day': 'NA', 'reason': 'Driving Under Influence', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': 'Driving Under Influence', 'vehicles': ['Car', 'Two-Wheeler']}",NA,Driving Under Influence,"['Car', 'Two-Wheeler']"
2983,95243041,"{'time_of_day': 'night', 'reason': ['Negligence', 'Speed'], 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': ['Negligence', 'Speed'], 'vehicles': ['Car']}",night,"['Negligence', 'Speed']",['Car']
2984,74608076,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}",night,External influences,"['Car', 'Special Vehicle']"
2985,90967089,{},{},,,
2986,90872042,"{'time_of_day': ['night', 'night', 'afternoon'], 'reason': ['Speed', 'Collision'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Commercial Vehicle']}","{'time_of_day': ['night', 'night', 'afternoon'], 'reason': ['Speed', 'Collision'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Commercial Vehicle']}","['night', 'night', 'afternoon']","['Speed', 'Collision']","['Car', 'Commercial Vehicle', 'Two-Wheeler', 'Commercial Vehicle']"
2987,78136601,"{'time_of_day': 'night', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Speed', 'vehicles': ['Car']}",night,Speed,['Car']
2988,79295259,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Special Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Special Vehicle', 'Commercial Vehicle']}",morning,Speed,"['Special Vehicle', 'Commercial Vehicle']"
2989,93533106,"{'time_of_day': ['night', 'evening'], 'reason': ['Collision'], 'vehicles': ['Two-Wheeler', 'Two-Wheeler', 'Car', 'Two-Wheeler']}","{'time_of_day': ['night', 'evening'], 'reason': ['Collision'], 'vehicles': ['Two-Wheeler', 'Two-Wheeler', 'Car', 'Two-Wheeler']}","['night', 'evening']",['Collision'],"['Two-Wheeler', 'Two-Wheeler', 'Car', 'Two-Wheeler']"
2990,95900381,"{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler']}",NA,['Speed'],"['Car', 'Two-Wheeler']"
2991,95217897,"{'time_of_day': 'night', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}",night,['Collision'],"['Car', 'Commercial Vehicle']"
2992,73620763,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}",evening,External influences,['Car']
2993,81537071,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car']}",morning,External influences,['Car']
2994,95218593,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Two-Wheeler', 'Car']}",morning,Negligence,"['Two-Wheeler', 'Car']"
2995,78862663,"{'time_of_day': 'afternoon', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'afternoon', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle']}",afternoon,['Speed'],"['Car', 'Commercial Vehicle']"
2996,94256707,"{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle']}",night,['Negligence'],"['Car', 'Two-Wheeler', 'Commercial Vehicle']"
2997,93509745,"{'time_of_day': 'evening', 'reason': ['Collision', 'Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler']}","{'time_of_day': 'evening', 'reason': ['Collision', 'Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler']}",evening,"['Collision', 'Speed']","['Car', 'Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler']"
2998,93511796,"{'time_of_day': 'evening', 'reason': ['Negligence'], 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'evening', 'reason': ['Negligence'], 'vehicles': ['Two-Wheeler', 'Car']}",evening,['Negligence'],"['Two-Wheeler', 'Car']"
2999,79271112,"{'time_of_day': 'night', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}",night,['Collision'],"['Car', 'Commercial Vehicle']"
3000,94038210,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
3001,79850822,"{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}",morning,['Collision'],"['Car', 'Commercial Vehicle']"
3002,94023042,"{'time_of_day': 'afternoon', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': 'Collision', 'vehicles': ['Car']}",afternoon,Collision,['Car']
3003,95842195,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Two-Wheeler', 'Car']}",morning,Speed,"['Two-Wheeler', 'Car']"
3004,94014004,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car']}",night,Collision,['Car']
3005,79235770,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Special Vehicle']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Special Vehicle']}",night,Collision,['Special Vehicle']
3006,90797433,"{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Special Vehicle', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Special Vehicle', 'Special Vehicle']}",NA,External influences,"['Special Vehicle', 'Special Vehicle']"
3007,90429398,"{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car']}",NA,Collision,['Car']
3008,91751085,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
